; name
113420;Sentinel
113421;Seward
113422;Shady Grove
113423;Shady Point
113424;Shamrock
113425;Sharon
113426;Shattuck
113427;Shawnee
113428;Shidler
113429;Shirk
113430;Shoals
113431;Sickles
113432;Silo
113433;Silver City
113434;Simpson
113435;Skedee
113436;Skiatook
113437;Skullyville
113438;Slapout
113439;Slick
113440;Smith Village
113441;Smith-Lee
113442;Sneed Acres
113443;Snyder
113444;Soper
113445;South Coffeyville
113446;Southard
113447;Sparks
113448;Spaulding
113449;Spavinaw
113450;Spelter City
113451;Spencer
113452;Spencerville
113453;Sperry
113454;Spiro
113455;Springer
113456;Squaretop
113457;Stafford
113458;Stecker
113459;Sterling
113460;Stidham
113461;Stigler
113462;Stillwater
113463;Stilwell
113464;Stonewall
113465;Stony Point
113466;Story
113467;Straight
113468;Strang
113469;Stratford
113470;Stringtown
113471;Stroud
113472;Stuart
113473;Sugden
113474;Sulphur
113475;Summit
113476;Sunray
113477;Sunset Corner
113478;Swan Lake
113479;Sweetwater
113480;Swink
113481;Taft
113482;Tahlequah
113483;Tailholt
113484;Talala
113485;Talihina
113486;Tallant
113487;Taloga
113488;Tamaha
113489;Tatums
113490;Taylor Ferry
113491;Tecumseh
113492;Temple
113493;Terlton
113494;Terral
113495;Texhoma
113496;Texola
113497;Thackerville
113498;The Village
113499;Thomas
113500;Tia Juana
113501;Tipton
113502;Tishomingo
113503;Tonkawa
113504;Toppers
113505;Tribbey
113506;Troy
113507;Tryon
113508;Tucker
113509;Tullahassee
113510;Tupelo
113511;Turley
113512;Turner
113513;Turpin
113514;Tushka
113515;Tuskahoma
113516;Tuttle
113517;Twin Lakes
113518;Twin Oaks
113519;Tyrone
113520;Uncas
113521;Unger
113522;Union
113523;Union City
113524;Union Hill
113525;Union Valley
113526;Utica
113527;Valley Brook
113528;Valliant
113529;Vamoosa
113530;Vanoss
113531;Velma
113532;Vera
113533;Verden
113534;Vernon
113535;Vian
113536;Vici
113537;Vinco
113538;Vinita
113539;Vinson
113540;Wade
113541;Wagoner
113542;Wainwright
113543;Wakita
113544;Wallville
113545;Walters
113546;Wanette
113547;Wann
113548;Wapanucka
113549;Wardville
113550;Warner
113551;Warr Acres
113552;Warren
113553;Warwick
113554;Washington
113555;Washita
113556;Washunga
113557;Waterloo
113558;Watonga
113559;Watson
113560;Watts
113561;Waukomis
113562;Waurika
113563;Wayne
113564;Waynoka
113565;Weatherford
113566;Webb City
113567;Webbers Falls
113568;Welch
113569;Weleetka
113570;Welling
113571;Wellston
113572;Welty
113573;West Fort Towson
113574;West Siloam Springs
113575;West Tulsa
113576;Westville
113577;Wetumka
113578;Wewoka
113579;Whippoorwill
113580;White Oak
113581;Whitebead
113582;Whitefield
113583;Wilburton
113584;Wildcat Point
113585;Williams
113586;Willis
113587;Willow
113588;Wilson
113589;Wilson
113590;Wirt
113591;Wister
113592;Wolf
113593;Woodford
113594;Woods
113595;New Woodville
113596;Woodward
113597;Wright City
113598;Wyandotte
113599;Wynnewood
113600;Wynona
113601;Yale
113602;Yanush
113603;Yarnaby
113604;Yeager
113605;Yost
113606;Yukon
113607;Zaneis
113608;White Bead
113609;Dunlap
113610;Carleton
113611;Smithville
113612;Sophia
113613;Lake West
113614;Neff
113615;Wheatland
113616;Mannford
113617;Nobscot
113618;Stonebluff
113619;Acme
113620;Addielee
113621;Adel
113622;Alcorn
113623;Alden
113624;Aledo
113625;Alikchi
113626;Allison
113627;Alpers
113628;Alpha
113629;Alston
113630;Altona
113631;Amabel
113632;Anchor
113633;Anderson
113634;Anderson
113635;Anthon
113636;Apache Wye
113637;Apple
113638;Arch
113639;Ashley
113640;Asphaltum
113641;Autwine
113642;Avoca
113643;Babbs
113644;Bado
113645;Bailey
113646;Bald Hill
113647;Baldridge
113648;Banty
113649;Banzet
113650;Barber
113651;Baron
113652;Barr
113653;Beachton
113654;Bearden
113655;Bebee
113656;Beckwith
113657;Bedwell
113658;Bell
113659;Bellemont
113660;Bellvue
113661;Belva
113662;Belzoni
113663;Bender
113664;Bethel
113665;Big Rocks
113666;Bigheart
113667;Bills Corner
113668;Black Bear
113669;Blackjack
113670;Blackland
113671;Blanch
113672;Blanton
113673;Bloomington
113674;Boatman
113675;Boehler
113676;Bond
113677;Boone
113678;Bordeaux
113679;Boudinot
113680;Boulanger Landing
113681;Bouse Junction
113682;Bowers
113683;Bowlin Spring
113684;Box
113685;Box
113686;Boyd
113687;Braden
113688;Brady
113689;Braithwaite
113690;Briggs
113691;Brink
113692;Bromide Junction
113693;Brooksville
113694;Brown
113695;Broxton
113696;Bruno
113697;Brush Hill
113698;Brushy
113699;Buck Creek Landing
113700;Bucher
113701;Bunch
113702;Burg
113703;Burmah
113704;Burnett
113705;Burt
113706;Burton
113707;Burwell
113708;Bushyhead
113709;Butner
113710;Cabaniss
113711;Cache Wye
113712;Cade
113713;Cairo
113714;Calhoun
113715;Callahan
113716;Cambridge
113717;Carbon
113718;Carl
113719;Carlton
113720;Carson
113721;Carters Corner
113722;Carters Landing
113723;Cartersville
113724;Cartoco
113725;Carwile
113726;Casey
113727;Castaneda
113728;Catale
113729;Catesby
113730;Cato
113731;Cavanal
113732;Cayuga
113733;Cedar
113734;Cedardale
113735;Cedars
113736;Center Point
113737;Centerville
113738;Centerville
113739;Cestos
113740;Chance
113741;Chatto Crossing
113742;Cheek
113743;Cherry Tree
113744;Chewey
113745;Cheyenne Valley
113746;Chigley
113747;Childers
113748;Chilli
113749;Chism
113750;Chloeta
113751;Chockie
113752;Christie
113753;Citra
113754;City View
113755;Clear Lake
113756;Cleora
113757;Clifton
113758;Clothier
113759;Clyde
113760;Coal Creek
113761;Cobalt Junction
113762;Cocklebur Flat
113763;Cody
113764;Cody
113765;Cogar
113766;Coil
113767;Compton
113768;Conrad
113769;Coodys Bluff
113770;Cook
113771;Cookietown
113772;Cookson
113773;Cooper
113774;Copeland
113775;Copic Slab
113776;Cora
113777;Corinne
113778;Cornatzar
113779;Corral Crossing
113780;Cottingham
113781;Cotton Valley
113782;Cottonwood
113783;Counts
113784;Cowden Junction
113785;Coxs Corner
113786;Craig
113787;Creata
113788;Crekola
113789;Cropper
113790;Cross Roads
113791;Crusher
113792;Crystal
113793;Curtis
113794;Daisy
113795;Damon
113796;Dane
113797;Darrow
113798;Darwin
113799;Dawes
113800;Dead Women Crossing
113801;Degnan
113802;Degroat
113803;Dela
113804;Dennis
113805;Denny
113806;Denton
113807;Dentonville
113808;Dighton
113809;Dillard
113810;Dilworth
113811;Divide
113812;Dodge
113813;Dog Creek
113814;Doga
113815;Doolin
113816;Dotyville
113817;Douglas
113818;Doxey
113819;Drake
113820;Drakes Corner
113821;Drumb
113822;Dudley
113823;Duhringe Pass
113824;Dunbar
113825;Dundee
113826;Durwood
113827;Dutton
113828;Eason
113829;East Junction
113830;The Holy City
113831;Eastman
113832;Eastside
113833;Econtuchka
113834;Eddy
113835;Edgewater Acres
113836;Edith
113837;Edna
113838;Elba
113839;Eldon
113840;Eli
113841;Ellaville
113842;Ellerville
113843;Elliott
113844;Empire City
113845;Emsey
113846;England
113847;Eram
113848;Esau Junction
113849;Estella
113850;Ethel
113851;Etna
113852;Eubanks
113853;Eucha
113854;Eva
113855;Eville
113856;Fairvalley
113857;Fallon
113858;Fame
113859;Farmers Hill
113860;Farwell
113861;Featherston
113862;Felker
113863;Fewell
113864;Fisher
113865;Fite
113866;Five Mile
113867;Fivemile Corner
113868;Fleetwood
113869;Flint
113870;Flora
113871;Floris
113872;Fluor
113873;Flynn
113874;Foley
113875;Folsom
113876;Foreman
113877;Forney
113878;Fort Washita
113879;Four Mile Crossing
113880;Fowler
113881;Foyil
113882;Frankfort
113883;Franklin
113884;Franks
113885;Frey
113886;Frink
113887;Frisco
113888;Frogville
113889;Frost
113890;Fugate
113891;Gaar Corner
113892;Gano
113893;Gansel
113894;Garden Grove
113895;Garland
113896;Garnett
113897;Gas City
113898;Gerlach
113899;Gibbon
113900;Gideon
113901;Gilbert
113902;Gilland
113903;Gilmore
113904;Glendale
113905;Glenoak
113906;Goodnight
113907;Goodwin
113908;Gore Landing
113909;Goss
113910;Grainville
113911;Grand Lake Towne
113912;Gray
113913;Gray
113914;Greasy
113915;Green
113916;Green
113917;Greenwood
113918;Grenade Crossing
113919;Griggs
113920;Grimes
113921;Gulftown
113922;Gypsy
113923;Half Bank Crossing
113924;Hamden
113925;Hammon Junction
113926;Hanson
113927;Happyland
113928;Hardy
113929;Harjo
113930;Harmony Star
113931;Harrisburg
113932;Harrison
113933;Hart
113934;Hatchetville
113935;Haydenville
113936;Hazel Dell
113937;Hectorville
113938;Heman
113939;Herd
113940;Hester
113941;Hewitt
113942;Hext
113943;Heyburn
113944;Hibsaw
113945;Higgins
113946;High Hill
113947;Hightower
113948;Highway 9 Landing
113949;Hill
113950;Hird
113951;Hisle
113952;Hocker
113953;Hogshooter
113954;Hollow
113955;Hooper
113956;Hoover
113957;Hope
113958;Hopewell
113959;Hopkins
113960;Hough
113961;Hovey
113962;Howard
113963;Hoxbar
113964;Hucmac
113965;Hughart
113966;Hulah
113967;Hulen
113968;Huskey
113969;Hy 10 Landing
113970;Iconium
113971;Independence
113972;Independence
113973;Indiahoma Wye
113974;Indian City
113975;Indian Springs
113976;Indianapolis
113977;Ingersoll
113978;Iona
113979;Iron Post
113980;Iron Stob Corner
113981;Ironbridge
113982;Ituna
113983;Jacks
113984;Jacktown
113985;Jamesville
113986;Jasper
113987;Jaydee
113988;Jester
113989;Jimtown
113990;Jobes
113991;Johnsonville
113992;Jonah
113993;Jumbo
113994;Karns
113995;Keenan
113996;Keetonville
113997;Kellond
113998;Kellyville
113999;Kelso
114000;Kengle
114001;Kennady
114002;Kent
114003;Kenwood
114004;Keokuk Falls
114005;Kiamichi
114006;Kiheki
114007;Komalty
114008;Kusa
114009;Lacey
114010;Lafayette
114011;Lake Creek
114012;Lake Valley
114013;Lakeside
114014;Lakeview
114015;Lamberson
114016;Last Chance
114017;Latham
114018;Laverty
114019;Lawrie
114020;Leach
114021;Leader
114022;Lela
114023;Leliaetta
114024;Lenna
114025;Lenora
114026;Letitia
114027;Lewisville
114028;Libbey
114029;Liberty
114030;Liberty
114031;Lige
114032;Limestone Gap
114033;Lincoln
114034;Lincolnville
114035;Lindley
114036;Linn
114037;Little
114038;Little Axe
114039;Lodi
114040;Logan
114041;Lone Oak
114042;Lone Pine
114043;Long
114044;Lost City
114045;Louis
114046;Lowrey
114047;Ludlow
114048;Lugert
114049;Lusta
114050;Lyman
114051;Lyons
114052;Macomb-Y
114053;Madge
114054;Maguire
114055;Marena
114056;Markham
114057;Marsden
114058;Martin
114059;Marty
114060;Masham
114061;Matoaka
114062;Matoy
114063;Mayfield
114064;Mayhew
114065;McClure
114066;McFarlin
114067;McGee
114068;McKey
114069;McKiddyville
114070;McKnight
114071;McLain
114072;McMillan
114073;McQueen
114074;McWillie
114075;Meers
114076;Mekko
114077;Mellette
114078;Merrick
114079;Merritt
114080;Messer
114081;Metory
114082;Mexhoma
114083;Micawber
114084;Middleton
114085;Midway
114086;Midway
114087;Midway
114088;Midway
114089;Miller
114090;Milton
114091;Mocane
114092;Mohawk
114093;Moodys
114094;Moorewood
114095;Moravia
114096;Moreville
114097;Morgans Corner
114098;Morse
114099;Morvin
114100;Mound Grove
114101;Mount View
114102;Mount Zion
114103;Mouser
114104;Moyers
114105;Muncy
114106;Murphy
114107;Myers
114108;Nani-chito
114109;Nanos
114110;Narcissa
114111;Nashoba Y
114112;Natura
114113;Navina
114114;Neal
114115;Nebo
114116;Needmore
114117;Negro Bend
114118;Neill
114119;Nellie
114120;Nelson
114121;Neodesha
114122;New Liberty
114123;Newby
114124;Nicut
114125;Niles
114126;Nobletown
114127;Noel
114128;Nolia
114129;North Pole
114130;North Sobol
114131;Notiechtown
114132;Noxie
114133;Numa
114134;Nuyaka
114135;Oak Hill
114136;Odetta
114137;Ogeechee
114138;Oil City
114139;Oil City
114140;Okfuskee
114141;Okoee
114142;Old Allison
114143;Old Bennington
114144;Old Bliss
114145;Old Farris
114146;Old Retrop
114147;Oleta
114148;Olive
114149;Oneida
114150;Oneta
114151;Oowala
114152;Opah
114153;Ord
114154;Orienta
114155;Oriental
114156;Orion
114157;Osage Junction
114158;Oscar
114159;Oseuma
114160;Oswalt
114161;Otoe
114162;Ottawa
114163;Owen
114164;Ozark
114165;Page
114166;Panoma
114167;Panther
114168;Parallel
114169;Park Wheeler Corner
114170;Parker
114171;Parkersburg
114172;Parvin
114173;Patton
114174;Paw Paw
114175;Payne
114176;Payton Crossing
114177;Peachtree Crossing
114178;Pearsonia
114179;Pemeta
114180;Peno Corner
114181;Pernell
114182;Petersburg
114183;Petes Corner
114184;Pettit
114185;Phroso
114186;Pickwick
114187;Pierce
114188;Pike
114189;Pin Oak Acres
114190;Pine Knot Crossing
114191;Pine Ridge
114192;Pine Top
114193;Piney
114194;Pink
114195;Piper
114196;Pirtle
114197;Plainview
114198;Plainview
114199;Plainview
114200;Player
114201;Pleasant Grove
114202;Pleasant Valley
114203;Plunketville
114204;Pocola
114205;Poole
114206;Pooleville
114207;Post Oak
114208;Powell
114209;Powers
114210;Prairie Hill
114211;Prentiss
114212;Price
114213;Pritchard
114214;Proctor
114215;Provence
114216;Pulaski
114217;Pumpkin Center
114218;Pumpkin Center
114219;Purdy
114220;Qualls
114221;Raiford
114222;Ralph
114223;Rambo
114224;Range
114225;Rayford
114226;Reams
114227;Red Hill
114228;Redden
114229;Redland
114230;Reeder Ford
114231;Reeding
114232;Regnier
114233;Remington
114234;Remy
114235;Rexroat
114236;Reynolds
114237;Rhea
114238;Richardsville
114239;Richmond
114240;Richville
114241;Ridley
114242;Ritts Junction
114243;Robinson Corner
114244;Rock Creek
114245;Rocky Ford
114246;Rocky Mountain
114247;Rogers
114248;Romulus
114249;Ron
114250;Row
114251;Roxana
114252;Russell
114253;Russellville
114254;Ruthdale
114255;Sacred Heart
114256;Sadie
114257;Sageeyah
114258;Salem
114259;Sand Bluff
114260;Sanders
114261;Sanders
114262;Sandy
114263;Santa Fe
114264;Sardis
114265;Satterwhite
114266;Schlegel
114267;Schoolton
114268;Scott
114269;Scraper
114270;Scullin
114271;Sealy
114272;Sedan
114273;Sequoyah
114274;Seven Oaks
114275;Sevenmile Corner
114276;Shady Grove
114277;Shay
114278;Shea
114279;Sherwood
114280;Shiloh
114281;Shrewder
114282;Slaughterville
114283;Slim
114284;Smacker
114285;Snow
114286;Sobol
114287;Soldani
114288;Sooner
114289;Soonerville
114290;Sorrels
114291;South Village
114292;Spade Mountain
114293;Speer
114294;Spring Creek
114295;Spring Hill
114296;Springhill
114297;Staley
114298;Stanley
114299;Star
114300;Star
114301;Stealy
114302;Steedman
114303;Steel Junction
114304;Stella
114305;Stones Corner
114306;Stony Point
114307;Strawberry Spring
114308;Strohm
114309;Sturgis
114310;Success
114311;Sumner
114312;Sumpter
114313;Sunkist
114314;Sunrise
114315;Sunrise
114316;Sunset
114317;Sunsweet
114318;Sycamore
114319;Sylvian
114320;Tabler
114321;Tabor
114322;Tahona
114323;Taloah
114324;Tangier
114325;Taupa
114326;Taylor
114327;Taylor
114328;Taylor Corner Gin
114329;Tegarden
114330;Teresita
114331;Texanna
114332;Thompson Corner
114333;Three-Way Corner
114334;Ti
114335;Tiawah
114336;Tiger
114337;Tip
114338;Titanic
114339;Todd
114340;Togo
114341;Tonnece
114342;Torpedo
114343;Touzalin
114344;Trail
114345;Trousdale
114346;Tsa La Gi Indian Village
114347;Turkey Ford
114348;Tuskegee
114349;Tussy
114350;Tyler
114351;Tyner
114352;Tyrola
114353;Ulan
114354;Ultima Thule
114355;Union
114356;Unity
114357;Ury
114358;Verdigris
114359;Victory
114360;Vining
114361;Virgil
114362;Vivian
114363;Wadena
114364;Walls
114365;Wandel
114366;Ward
114367;Ward Springs
114368;Washita
114369;Wasseta
114370;Watchorn
114371;Watkins
114372;Watova
114373;Wauhillau
114374;Weathers
114375;Webb
114376;Wekiwa
114377;Welon
114378;Wesley
114379;West Cleo
114380;West Fort Smith
114381;West Muskogee
114382;West Point
114383;Wheeless
114384;White Oak
114385;Whitmire
114386;Wildhorse
114387;Willard
114388;Willow View
114389;Wilson
114390;Wilzetta
114391;Winchester
114392;Winganon
114393;Winrock Farms
114394;Witcher
114395;Witteville
114396;Wolco
114397;Woodard Corner
114398;Woolaroc
114399;Wybark
114400;Yahola
114401;Yerby
114402;Yewed
114403;Yonkers
114404;Zeb
114405;Zena
114406;Zion
114407;Tulsa
114408;Cove Acres
114409;Green Meadow Acres
114410;Atlee
114411;Lutie
114412;America
114413;Big Cedar
114414;Bokhoma
114415;Braidwood
114416;Caston
114417;Cheyenne
114418;Conser
114419;Crawford
114420;Crossroads
114421;Dempsey
114422;Durham
114423;Eastport
114424;Fanshawe
114425;Felt
114426;Fogel
114427;Forrester
114428;Goodlake
114429;Goodwater
114430;Harris
114431;Haworth
114432;Haw Creek
114433;Herring
114434;Hiawatha
114435;Hill Chapel
114436;Hodgen
114437;Holly Creek
114438;Hontubby
114439;Hughes
114440;Idabel
114441;Kullituklo
114442;Leflore
114443;Lenox
114444;Loving
114445;Mackie
114446;Moon
114447;Muse
114448;Norris
114449;Oberlin
114450;Octavia
114451;Petros
114452;Pleasant Hill
114453;Rankin
114454;Redland
114455;Reichert
114456;Reydon
114457;Roll
114458;Rosehill
114459;Shinewell
114460;Shults
114461;Stapp
114462;Strong City
114463;Sugar Creek
114464;Summerfield
114465;Tom
114466;Trestle Ford
114467;Victor
114468;Weeks
114469;Whitesboro
114470;Yuba
114471;Zoe
114472;Goodland
114473;Going Snake
114474;Oak Grove
114475;Sans Bois
114476;Creta
114477;Bache
114478;Cleo Springs
114479;Lookeba
114480;Beland
114481;Marland
114482;Oklahoma City
114483;White Eagle
114484;Polk
114485;Belleville
114486;Denman
114487;Crystal Lakes
114488;Lawtonka Acres
114489;Svoboda
114490;Zafra
114491;New Tulsa
114492;Agra
114493;Alluwe
114494;Cordell
114495;Duke
114496;Glenpool
114497;Red Bird
114498;Pryor
114499;Rabornville
114500;Rigsby
114501;Sha-To-She
114502;Timberlane
114503;Wes
114504;Westport
114505;Sportsmen Acres
114506;Baugh
114507;Bethel Acres
114508;Calida
114509;Cedar Ridge
114510;Cedar Valley
114511;Cowlington
114512;Curchece
114513;Empy
114514;Etowah
114515;Fair Oaks
114516;Goldsby
114517;Hoot Owl
114518;Jamestown
114519;Jubys
114520;Lawrence Creek
114521;Leander
114522;Leroy
114523;Lotsee
114524;Mule Barn
114525;Oak Grove
114526;Peterman Ridge
114527;Aylesworth
114528;Kingston
114529;Cimarron City
114530;Central High
114531;Liberty
114532;Shady Grove
114533;Winchester
114534;Nowhere
114535;Duland
114536;Bluff
114537;Tiner
114538;Karma
114539;Romia
114540;Old Scott
114541;Glenn
114542;Gabriel
114543;Pyramid Corners
114544;Aron
114545;Hilton
114546;Fonda
114547;Leonel
114548;Chaney
114549;McCarty
114550;Eola
114551;Carver
114552;McFadden Cove
114553;Veterans Colony
114554;Ingram
114555;Cedar Springs
114556;Antioch
114557;Sportsman Acres
114558;Shopton
114559;Flusche
114560;McMahon
114561;Drace
114562;Bookertee
114563;Brundidge
114564;Laden
114565;Nichols
114566;West Seneca
114567;Halley
114568;Brewer
114569;Chisney
114570;Keith
114571;Indogco
114572;Marlow
114573;Cedar Knobb
114574;Reichert
114575;Hodgens Station
114576;Stephens Gap
114577;Lee Heights
114578;Lukfata
114579;Manard
114580;Notchietown
114581;Steeley
114582;Denoya
114583;Ballou
114584;Belfonte
114585;Brent
114586;Brush Creek
114587;Bull Hollow
